#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 7.142326e+04 3.941315e+03 6.218472e+04
3.546900e-02 5.124592e+04 2.332223e+03 5.023951e+04
4.536800e-02 4.268198e+04 1.472100e+03 4.050814e+04
5.531400e-02 3.573284e+04 1.019281e+03 3.435923e+04
6.525800e-02 2.963434e+04 7.510858e+02 3.013358e+04
7.520900e-02 2.629673e+04 5.977086e+02 2.614549e+04
8.517500e-02 2.224738e+04 4.420094e+02 2.208184e+04
9.515700e-02 1.816267e+04 3.528053e+02 1.850934e+04
1.051620e-01 1.566026e+04 2.743676e+02 1.586024e+04
1.151480e-01 1.338205e+04 2.399903e+02 1.408802e+04
1.251460e-01 1.270971e+04 1.933166e+02 1.274339e+04
1.351460e-01 1.147326e+04 1.725968e+02 1.150492e+04
1.451320e-01 1.036871e+04 1.416208e+02 1.031595e+04
1.551140e-01 9.134478e+03 1.252944e+02 9.239598e+03
1.651020e-01 8.497775e+03 1.169454e+02 8.378679e+03
1.751050e-01 7.547937e+03 1.025878e+02 7.720845e+03
1.850970e-01 7.140960e+03 8.678640e+01 7.168404e+03
1.950850e-01 6.785378e+03 8.042484e+01 6.686672e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.110339	0.976822	0.587602	1.243955	-1.258450	2.244944	7.275409	1.243955	-1.258450	2.244944	7.275409	90.624270 	 72-11
