#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.548642e+04 3.941315e+03 6.195905e+04
3.546900e-02 5.188766e+04 2.332223e+03 4.958073e+04
4.536800e-02 4.068014e+04 1.472100e+03 3.990633e+04
5.531400e-02 3.368857e+04 1.019281e+03 3.400495e+04
6.525800e-02 2.991209e+04 7.510858e+02 2.989999e+04
7.520900e-02 2.547311e+04 5.977086e+02 2.584510e+04
8.517500e-02 2.125377e+04 4.420094e+02 2.169291e+04
9.515700e-02 1.857496e+04 3.528053e+02 1.813415e+04
1.051620e-01 1.535203e+04 2.743676e+02 1.560104e+04
1.151480e-01 1.409612e+04 2.399903e+02 1.394765e+04
1.251460e-01 1.271051e+04 1.933166e+02 1.265523e+04
1.351460e-01 1.151261e+04 1.725968e+02 1.140550e+04
1.451320e-01 1.026060e+04 1.416208e+02 1.018073e+04
1.551140e-01 9.077406e+03 1.252944e+02 9.073916e+03
1.651020e-01 8.252321e+03 1.169454e+02 8.207308e+03
1.751050e-01 7.510455e+03 1.025878e+02 7.538101e+03
1.850970e-01 7.023725e+03 8.678640e+01 6.966617e+03
1.950850e-01 6.438458e+03 8.042484e+01 6.460164e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.031096	0.982891	0.532246	1.206923	-1.772657	2.442227	6.536959	1.206923	-1.772657	2.442227	6.536959	57.379730 	 72-11
