#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.490567e+04 5.728861e+03 2.284942e+04
3.546900e-02 2.101835e+04 3.203750e+03 1.807313e+04
4.537800e-02 1.896093e+04 2.088008e+03 1.427376e+04
5.528000e-02 1.234272e+04 1.488664e+03 1.203432e+04
6.523200e-02 9.737002e+03 1.105007e+03 1.050258e+04
7.522900e-02 8.712702e+03 8.147362e+02 8.986135e+03
8.519300e-02 8.285558e+03 6.423518e+02 7.425156e+03
9.516600e-02 6.000977e+03 5.006437e+02 6.077596e+03
1.051550e-01 4.155985e+03 4.015148e+02 5.066192e+03
1.151310e-01 4.134825e+03 3.337855e+02 4.346880e+03
1.251240e-01 3.721250e+03 2.927085e+02 3.784258e+03
1.351250e-01 3.774383e+03 2.445238e+02 3.311939e+03
1.451200e-01 3.026990e+03 2.176334e+02 2.905665e+03
1.551180e-01 2.498509e+03 1.810367e+02 2.553592e+03
1.651050e-01 2.129114e+03 1.599251e+02 2.217568e+03
1.750880e-01 1.985989e+03 1.493945e+02 1.883559e+03
1.850890e-01 1.669840e+03 1.312579e+02 1.591127e+03
1.950930e-01 1.265093e+03 1.213833e+02 1.347102e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.006323	0.984896	0.435292	1.180493	0.062491	1.095136	4.132129	1.180493	0.062491	1.095136	4.132129	58.028530 	 72-11
