#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 4.729145e+03 9.002477e+03 2.143847e+04
3.546900e-02 2.439382e+04 5.550014e+03 1.668104e+04
4.536800e-02 1.154401e+04 3.442054e+03 1.337439e+04
5.531400e-02 9.644501e+03 2.397204e+03 1.151574e+04
6.525800e-02 7.560415e+03 1.848165e+03 9.916992e+03
7.520900e-02 6.529978e+03 1.427121e+03 8.040798e+03
8.517500e-02 7.675561e+03 1.034219e+03 6.355030e+03
9.515700e-02 5.674097e+03 8.162805e+02 5.249378e+03
1.051620e-01 4.614578e+03 6.718356e+02 4.641432e+03
1.151480e-01 4.702515e+03 5.420027e+02 4.179147e+03
1.251460e-01 4.162751e+03 4.535195e+02 3.615212e+03
1.351460e-01 2.873498e+03 3.868590e+02 3.013833e+03
1.451320e-01 1.876050e+03 3.405732e+02 2.548997e+03
1.551140e-01 2.057059e+03 2.970613e+02 2.258423e+03
1.651020e-01 2.124634e+03 2.568253e+02 2.080447e+03
1.751050e-01 1.901051e+03 2.270777e+02 1.850884e+03
1.850970e-01 1.375527e+03 2.048604e+02 1.592554e+03
1.950850e-01 1.331507e+03 1.783345e+02 1.342005e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.974768	1.038309	0.456001	1.280008	0.962998	0.864728	3.599197	1.280008	0.962998	0.864728	3.599197	72.181260 	 72-11
