#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.622507e+04 9.002477e+03 2.105100e+04
3.546900e-02 1.876632e+04 5.550014e+03 1.774321e+04
4.536800e-02 1.295395e+04 3.442054e+03 1.412905e+04
5.531400e-02 9.466071e+03 2.397204e+03 1.167280e+04
6.525800e-02 1.024107e+04 1.848165e+03 1.024273e+04
7.520900e-02 9.958649e+03 1.427121e+03 9.162246e+03
8.517500e-02 7.726201e+03 1.034219e+03 7.886855e+03
9.515700e-02 5.949771e+03 8.162805e+02 6.466278e+03
1.051620e-01 4.567148e+03 6.718356e+02 5.182513e+03
1.151480e-01 4.410287e+03 5.420027e+02 4.280558e+03
1.251460e-01 3.368028e+03 4.535195e+02 3.743634e+03
1.351460e-01 3.583832e+03 3.868590e+02 3.386613e+03
1.451320e-01 3.250960e+03 3.405732e+02 3.041525e+03
1.551140e-01 2.624017e+03 2.970613e+02 2.648738e+03
1.651020e-01 2.480275e+03 2.568253e+02 2.219552e+03
1.751050e-01 1.912953e+03 2.270777e+02 1.850490e+03
1.850970e-01 1.804708e+03 2.048604e+02 1.579469e+03
1.950850e-01 1.208050e+03 1.783345e+02 1.379992e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.039221	0.955691	0.389011	1.222370	0.632702	1.018521	3.834051	1.222370	0.632702	1.018521	3.834051	80.743820 	 72-11
