#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.452843e+04 5.728861e+03 2.400368e+04
3.546900e-02 1.888148e+04 3.203750e+03 1.939790e+04
4.537800e-02 9.198540e+03 2.088008e+03 1.525050e+04
5.528000e-02 1.136620e+04 1.488664e+03 1.261168e+04
6.523200e-02 1.037032e+04 1.105007e+03 1.092137e+04
7.522900e-02 9.510652e+03 8.147362e+02 9.476692e+03
8.519300e-02 8.071695e+03 6.423518e+02 7.965108e+03
9.516600e-02 7.206753e+03 5.006437e+02 6.540033e+03
1.051550e-01 5.807297e+03 4.015148e+02 5.369036e+03
1.151310e-01 4.829524e+03 3.337855e+02 4.517095e+03
1.251240e-01 4.241147e+03 2.927085e+02 3.919487e+03
1.351250e-01 3.711630e+03 2.445238e+02 3.475386e+03
1.451200e-01 2.879608e+03 2.176334e+02 3.102439e+03
1.551180e-01 2.545270e+03 1.810367e+02 2.788291e+03
1.651050e-01 2.475635e+03 1.599251e+02 2.490908e+03
1.750880e-01 2.087765e+03 1.493945e+02 2.202567e+03
1.850890e-01 1.981570e+03 1.312579e+02 1.951188e+03
1.950930e-01 1.741089e+03 1.213833e+02 1.739988e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.053390	1.008654	0.484542	1.167203	-1.154571	1.778094	5.101301	1.167203	-1.154571	1.778094	5.101301	52.204550 	 72-11
