#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.152801e+04 2.545024e+03 5.670275e+04
3.546900e-02 4.667386e+04 1.402254e+03 4.505293e+04
4.537800e-02 3.582577e+04 8.959835e+02 3.599516e+04
5.528000e-02 3.034064e+04 6.492799e+02 3.070506e+04
6.523200e-02 2.671642e+04 4.743030e+02 2.718746e+04
7.522900e-02 2.387260e+04 3.536445e+02 2.367559e+04
8.519300e-02 1.995174e+04 2.808882e+02 1.995082e+04
9.516600e-02 1.694968e+04 2.212556e+02 1.668639e+04
1.051550e-01 1.425727e+04 1.732168e+02 1.436975e+04
1.151310e-01 1.300903e+04 1.462162e+02 1.291754e+04
1.251240e-01 1.175471e+04 1.256686e+02 1.182515e+04
1.351250e-01 1.080263e+04 1.154657e+02 1.074757e+04
1.451200e-01 9.592351e+03 9.419011e+01 9.639198e+03
1.551180e-01 8.571931e+03 8.525861e+01 8.598221e+03
1.651050e-01 7.737110e+03 7.613823e+01 7.767944e+03
1.750880e-01 7.157840e+03 6.951616e+01 7.135857e+03
1.850890e-01 6.667966e+03 6.273365e+01 6.594837e+03
1.950930e-01 6.124617e+03 5.500268e+01 6.113024e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.045015	0.985990	0.469234	1.197441	1.058417	0.935318	4.031664	1.197441	1.058417	0.935318	4.031664	57.456670 	 72-11
