#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.710206e+04 2.545024e+03 5.706803e+04
3.546900e-02 4.557315e+04 1.402254e+03 4.580711e+04
4.537800e-02 3.621161e+04 8.959835e+02 3.665016e+04
5.528000e-02 3.109313e+04 6.492799e+02 3.113231e+04
6.523200e-02 2.772306e+04 4.743030e+02 2.755061e+04
7.522900e-02 2.412340e+04 3.536445e+02 2.416203e+04
8.519300e-02 2.070197e+04 2.808882e+02 2.051702e+04
9.516600e-02 1.720615e+04 2.212556e+02 1.717419e+04
1.051550e-01 1.472110e+04 1.732168e+02 1.467389e+04
1.151310e-01 1.314955e+04 1.462162e+02 1.306211e+04
1.251240e-01 1.180735e+04 1.256686e+02 1.192316e+04
1.351250e-01 1.073305e+04 1.154657e+02 1.088028e+04
1.451200e-01 9.671412e+03 9.419011e+01 9.810668e+03
1.551180e-01 8.755364e+03 8.525861e+01 8.765428e+03
1.651050e-01 7.893317e+03 7.613823e+01 7.880528e+03
1.750880e-01 7.215679e+03 6.951616e+01 7.206845e+03
1.850890e-01 6.704575e+03 6.273365e+01 6.654052e+03
1.950930e-01 6.158520e+03 5.500268e+01 6.185199e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.041911	1.028913	0.507845	1.189633	-1.400262	1.919757	5.407578	1.189633	-1.400262	1.919757	5.407578	48.724510 	 72-11
