#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.893200e+04 9.002477e+03 2.473742e+04
3.546900e-02 2.068207e+04 5.550014e+03 1.966732e+04
4.536800e-02 1.725816e+04 3.442054e+03 1.542758e+04
5.531400e-02 1.336764e+04 2.397204e+03 1.273296e+04
6.525800e-02 7.039520e+03 1.848165e+03 1.073609e+04
7.520900e-02 1.055555e+04 1.427121e+03 8.791186e+03
8.517500e-02 6.581339e+03 1.034219e+03 6.977232e+03
9.515700e-02 4.531944e+03 8.162805e+02 5.575229e+03
1.051620e-01 5.039915e+03 6.718356e+02 4.597027e+03
1.151480e-01 4.643132e+03 5.420027e+02 3.864782e+03
1.251460e-01 2.304219e+03 4.535195e+02 3.218687e+03
1.351460e-01 2.727883e+03 3.868590e+02 2.659300e+03
1.451320e-01 2.535326e+03 3.405732e+02 2.243394e+03
1.551140e-01 1.977579e+03 2.970613e+02 1.972180e+03
1.651020e-01 1.580276e+03 2.568253e+02 1.793670e+03
1.751050e-01 2.065193e+03 2.270777e+02 1.593384e+03
1.850970e-01 1.582207e+03 2.048604e+02 1.391517e+03
1.950850e-01 1.064267e+03 1.783345e+02 1.207146e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.017197	1.036102	0.534854	1.219447	-1.211920	2.208833	5.628937	1.219447	-1.211920	2.208833	5.628937	63.115090 	 72-11
