#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.852262e+04 5.728861e+03 2.327757e+04
3.546900e-02 1.617641e+04 3.203750e+03 1.848226e+04
4.537800e-02 1.706860e+04 2.088008e+03 1.462425e+04
5.528000e-02 1.040089e+04 1.488664e+03 1.234386e+04
6.523200e-02 1.027320e+04 1.105007e+03 1.080640e+04
7.522900e-02 9.715645e+03 8.147362e+02 9.304887e+03
8.519300e-02 7.717836e+03 6.423518e+02 7.740110e+03
9.516600e-02 5.457170e+03 5.006437e+02 6.372806e+03
1.051550e-01 5.483385e+03 4.015148e+02 5.339209e+03
1.151310e-01 5.213924e+03 3.337855e+02 4.603721e+03
1.251240e-01 4.046244e+03 2.927085e+02 4.027421e+03
1.351250e-01 3.269331e+03 2.445238e+02 3.540386e+03
1.451200e-01 3.204161e+03 2.176334e+02 3.119946e+03
1.551180e-01 2.821914e+03 1.810367e+02 2.758615e+03
1.651050e-01 2.252244e+03 1.599251e+02 2.419577e+03
1.750880e-01 2.093514e+03 1.493945e+02 2.076280e+03
1.850890e-01 1.686580e+03 1.312579e+02 1.765293e+03
1.950930e-01 1.570914e+03 1.213833e+02 1.498654e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.015643	0.996024	0.447231	1.205897	0.905469	0.944600	3.928577	1.205897	0.905469	0.944600	3.928577	63.325240 	 72-11
