#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.834869e+04 5.728861e+03 2.373485e+04
3.546900e-02 2.348512e+04 3.203750e+03 1.849914e+04
4.537800e-02 1.493872e+04 2.088008e+03 1.461727e+04
5.528000e-02 1.084929e+04 1.488664e+03 1.239824e+04
6.523200e-02 9.958674e+03 1.105007e+03 1.075578e+04
7.522900e-02 7.123722e+03 8.147362e+02 9.022757e+03
8.519300e-02 6.137873e+03 6.423518e+02 7.343367e+03
9.516600e-02 5.654892e+03 5.006437e+02 6.018028e+03
1.051550e-01 6.367736e+03 4.015148e+02 5.095050e+03
1.151310e-01 4.819257e+03 3.337855e+02 4.422184e+03
1.251240e-01 3.979725e+03 2.927085e+02 3.839524e+03
1.351250e-01 3.804287e+03 2.445238e+02 3.331869e+03
1.451200e-01 2.876267e+03 2.176334e+02 2.919234e+03
1.551180e-01 2.877279e+03 1.810367e+02 2.592937e+03
1.651050e-01 2.127031e+03 1.599251e+02 2.294790e+03
1.750880e-01 1.822900e+03 1.493945e+02 1.980657e+03
1.850890e-01 1.525759e+03 1.312579e+02 1.701784e+03
1.950930e-01 1.448050e+03 1.213833e+02 1.467938e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.986894	0.985692	0.454160	1.178911	-0.247109	1.141367	3.974958	1.178911	-0.247109	1.141367	3.974958	83.866190 	 72-11
