#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.837742e+04 5.728861e+03 2.104066e+04
3.546900e-02 1.901283e+04 3.203750e+03 1.693112e+04
4.537800e-02 1.459786e+04 2.088008e+03 1.342182e+04
5.528000e-02 9.531910e+03 1.488664e+03 1.129586e+04
6.523200e-02 1.033183e+04 1.105007e+03 9.950740e+03
7.522900e-02 8.590980e+03 8.147362e+02 8.724399e+03
8.519300e-02 7.564192e+03 6.423518e+02 7.373873e+03
9.516600e-02 5.573935e+03 5.006437e+02 6.095035e+03
1.051550e-01 5.057620e+03 4.015148e+02 5.066720e+03
1.151310e-01 4.633284e+03 3.337855e+02 4.345724e+03
1.251240e-01 3.802300e+03 2.927085e+02 3.836677e+03
1.351250e-01 3.652076e+03 2.445238e+02 3.436712e+03
1.451200e-01 3.606816e+03 2.176334e+02 3.077372e+03
1.551180e-01 2.639151e+03 1.810367e+02 2.737991e+03
1.651050e-01 2.071286e+03 1.599251e+02 2.397363e+03
1.750880e-01 2.048635e+03 1.493945e+02 2.072428e+03
1.850890e-01 1.835601e+03 1.312579e+02 1.792734e+03
1.950930e-01 1.552183e+03 1.213833e+02 1.559321e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.027464	0.989112	0.401950	1.214650	-0.141768	1.177665	3.839662	1.214650	-0.141768	1.177665	3.839662	75.756500 	 72-11
