#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.064002e+04 5.728861e+03 2.399605e+04
3.546900e-02 1.403144e+04 3.203750e+03 1.942197e+04
4.537800e-02 1.588658e+04 2.088008e+03 1.523625e+04
5.528000e-02 1.454741e+04 1.488664e+03 1.259801e+04
6.523200e-02 9.195867e+03 1.105007e+03 1.097886e+04
7.522900e-02 8.893876e+03 8.147362e+02 9.613752e+03
8.519300e-02 8.286157e+03 6.423518e+02 8.095866e+03
9.516600e-02 6.564654e+03 5.006437e+02 6.574568e+03
1.051550e-01 5.819304e+03 4.015148e+02 5.295779e+03
1.151310e-01 4.643714e+03 3.337855e+02 4.394064e+03
1.251240e-01 3.574171e+03 2.927085e+02 3.814259e+03
1.351250e-01 3.320275e+03 2.445238e+02 3.412607e+03
1.451200e-01 2.930366e+03 2.176334e+02 3.042299e+03
1.551180e-01 2.763704e+03 1.810367e+02 2.663883e+03
1.651050e-01 2.143720e+03 1.599251e+02 2.273890e+03
1.750880e-01 2.037188e+03 1.493945e+02 1.926344e+03
1.850890e-01 1.750936e+03 1.312579e+02 1.656991e+03
1.950930e-01 1.370089e+03 1.213833e+02 1.451040e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.036432	0.966324	0.446704	1.144315	-0.903093	1.525906	4.909187	1.144315	-0.903093	1.525906	4.909187	42.402900 	 72-11
