#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.085705e+04 2.545024e+03 5.898948e+04
3.546900e-02 4.646048e+04 1.402254e+03 4.663781e+04
4.537800e-02 3.814323e+04 8.959835e+02 3.721472e+04
5.528000e-02 3.191431e+04 6.492799e+02 3.177809e+04
6.523200e-02 2.809935e+04 4.743030e+02 2.811228e+04
7.522900e-02 2.438893e+04 3.536445e+02 2.436527e+04
8.519300e-02 2.055603e+04 2.808882e+02 2.041662e+04
9.516600e-02 1.705935e+04 2.212556e+02 1.701717e+04
1.051550e-01 1.459000e+04 1.732168e+02 1.465493e+04
1.151310e-01 1.324230e+04 1.462162e+02 1.319107e+04
1.251240e-01 1.188248e+04 1.256686e+02 1.206399e+04
1.351250e-01 1.094188e+04 1.154657e+02 1.092534e+04
1.451200e-01 9.783154e+03 9.419011e+01 9.753896e+03
1.551180e-01 8.690394e+03 8.525861e+01 8.665928e+03
1.651050e-01 7.758573e+03 7.613823e+01 7.811175e+03
1.750880e-01 7.139975e+03 6.951616e+01 7.162233e+03
1.850890e-01 6.589708e+03 6.273365e+01 6.604070e+03
1.950930e-01 6.132676e+03 5.500268e+01 6.104085e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.003761	0.994425	0.448538	1.215182	0.586559	0.917472	3.996426	1.215182	0.586559	0.917472	3.996426	46.206710 	 72-11
