#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.353706e+04 3.941315e+03 6.371134e+04
3.546900e-02 5.117773e+04 2.332223e+03 5.024384e+04
4.536800e-02 4.328706e+04 1.472100e+03 4.054078e+04
5.531400e-02 3.592893e+04 1.019281e+03 3.486337e+04
6.525800e-02 3.015733e+04 7.510858e+02 3.064601e+04
7.520900e-02 2.598370e+04 5.977086e+02 2.614639e+04
8.517500e-02 2.230255e+04 4.420094e+02 2.169376e+04
9.515700e-02 1.831149e+04 3.528053e+02 1.818545e+04
1.051620e-01 1.601972e+04 2.743676e+02 1.589449e+04
1.151480e-01 1.421997e+04 2.399903e+02 1.440501e+04
1.251460e-01 1.281218e+04 1.933166e+02 1.306664e+04
1.351460e-01 1.160164e+04 1.725968e+02 1.167757e+04
1.451320e-01 1.025467e+04 1.416208e+02 1.034152e+04
1.551140e-01 9.195430e+03 1.252944e+02 9.217491e+03
1.651020e-01 8.348078e+03 1.169454e+02 8.381700e+03
1.751050e-01 7.697493e+03 1.025878e+02 7.717115e+03
1.850970e-01 7.087779e+03 8.678640e+01 7.108465e+03
1.950850e-01 6.584904e+03 8.042484e+01 6.534331e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.948032	0.959963	0.367024	1.186998	-0.979159	1.655528	3.976643	1.186998	-0.979159	1.655528	3.976643	54.221520 	 72-11
