#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.914037e+04 5.728861e+03 2.449883e+04
3.546900e-02 2.236098e+04 3.203750e+03 1.985732e+04
4.537800e-02 1.580122e+04 2.088008e+03 1.547936e+04
5.528000e-02 1.407514e+04 1.488664e+03 1.260598e+04
6.523200e-02 9.973435e+03 1.105007e+03 1.079461e+04
7.522900e-02 8.516521e+03 8.147362e+02 9.341773e+03
8.519300e-02 6.850617e+03 6.423518e+02 7.821803e+03
9.516600e-02 6.040090e+03 5.006437e+02 6.337104e+03
1.051550e-01 4.923225e+03 4.015148e+02 5.066005e+03
1.151310e-01 4.326425e+03 3.337855e+02 4.138531e+03
1.251240e-01 3.015089e+03 2.927085e+02 3.531730e+03
1.351250e-01 3.327327e+03 2.445238e+02 3.124500e+03
1.451200e-01 2.920916e+03 2.176334e+02 2.792939e+03
1.551180e-01 2.846297e+03 1.810367e+02 2.503738e+03
1.651050e-01 2.144507e+03 1.599251e+02 2.209871e+03
1.750880e-01 1.818593e+03 1.493945e+02 1.937831e+03
1.850890e-01 1.680075e+03 1.312579e+02 1.723946e+03
1.950930e-01 1.422237e+03 1.213833e+02 1.561306e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.060476	0.991754	0.485789	1.172006	-1.200603	1.807925	5.604017	1.172006	-1.200603	1.807925	5.604017	80.262880 	 72-11
