#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.652281e+04 5.728861e+03 2.181407e+04
3.546900e-02 1.296818e+04 3.203750e+03 1.661580e+04
4.537800e-02 1.341023e+04 2.088008e+03 1.314974e+04
5.528000e-02 1.041485e+04 1.488664e+03 1.126073e+04
6.523200e-02 1.132690e+04 1.105007e+03 9.685247e+03
7.522900e-02 7.294262e+03 8.147362e+02 7.875518e+03
8.519300e-02 6.965395e+03 6.423518e+02 6.243577e+03
9.516600e-02 5.015391e+03 5.006437e+02 5.126852e+03
1.051550e-01 4.785805e+03 4.015148e+02 4.456822e+03
1.151310e-01 3.814471e+03 3.337855e+02 3.947815e+03
1.251240e-01 3.394661e+03 2.927085e+02 3.408097e+03
1.351250e-01 2.853955e+03 2.445238e+02 2.877128e+03
1.451200e-01 2.289548e+03 2.176334e+02 2.493429e+03
1.551180e-01 2.253559e+03 1.810367e+02 2.242742e+03
1.651050e-01 1.975248e+03 1.599251e+02 2.044952e+03
1.750880e-01 1.807307e+03 1.493945e+02 1.801041e+03
1.850890e-01 1.592031e+03 1.312579e+02 1.567812e+03
1.950930e-01 1.406901e+03 1.213833e+02 1.364202e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.967089	1.001767	0.438907	1.150626	-0.868501	1.467074	4.137678	1.150626	-0.868501	1.467074	4.137678	49.110720 	 72-11
