#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.829426e+04 2.545024e+03 5.722707e+04
3.546900e-02 4.357842e+04 1.402254e+03 4.526246e+04
4.537800e-02 3.624471e+04 8.959835e+02 3.618160e+04
5.528000e-02 3.058291e+04 6.492799e+02 3.095140e+04
6.523200e-02 2.746186e+04 4.743030e+02 2.739907e+04
7.522900e-02 2.394947e+04 3.536445e+02 2.374351e+04
8.519300e-02 2.022827e+04 2.808882e+02 1.990583e+04
9.516600e-02 1.669616e+04 2.212556e+02 1.662546e+04
1.051550e-01 1.396992e+04 1.732168e+02 1.436468e+04
1.151310e-01 1.303034e+04 1.462162e+02 1.296749e+04
1.251240e-01 1.173686e+04 1.256686e+02 1.187727e+04
1.351250e-01 1.091010e+04 1.154657e+02 1.076191e+04
1.451200e-01 9.645916e+03 9.419011e+01 9.619376e+03
1.551180e-01 8.525429e+03 8.525861e+01 8.568384e+03
1.651050e-01 7.721954e+03 7.613823e+01 7.755948e+03
1.750880e-01 7.088148e+03 6.951616e+01 7.140135e+03
1.850890e-01 6.706926e+03 6.273365e+01 6.606160e+03
1.950930e-01 6.125996e+03 5.500268e+01 6.123341e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.015662	0.981865	0.413380	1.179361	-0.238017	1.200390	4.002228	1.179361	-0.238017	1.200390	4.002228	75.520930 	 72-11
