#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.936520e+04 2.545024e+03 5.815423e+04
3.546900e-02 4.615020e+04 1.402254e+03 4.597742e+04
4.537800e-02 3.597443e+04 8.959835e+02 3.683938e+04
5.528000e-02 3.154171e+04 6.492799e+02 3.155846e+04
6.523200e-02 2.859351e+04 4.743030e+02 2.788751e+04
7.522900e-02 2.409410e+04 3.536445e+02 2.407428e+04
8.519300e-02 2.017936e+04 2.808882e+02 2.013627e+04
9.516600e-02 1.683051e+04 2.212556e+02 1.683747e+04
1.051550e-01 1.467199e+04 1.732168e+02 1.458903e+04
1.151310e-01 1.317899e+04 1.462162e+02 1.318549e+04
1.251240e-01 1.190927e+04 1.256686e+02 1.204483e+04
1.351250e-01 1.079231e+04 1.154657e+02 1.086555e+04
1.451200e-01 9.667546e+03 9.419011e+01 9.688904e+03
1.551180e-01 8.615065e+03 8.525861e+01 8.641046e+03
1.651050e-01 7.799321e+03 7.613823e+01 7.843329e+03
1.750880e-01 7.215981e+03 6.951616e+01 7.233953e+03
1.850890e-01 6.645296e+03 6.273365e+01 6.695295e+03
1.950930e-01 6.228574e+03 5.500268e+01 6.199925e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.019375	0.966766	0.427380	1.148313	-1.136596	1.613374	4.718312	1.148313	-1.136596	1.613374	4.718312	51.748400 	 72-11
