#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.035080e+04 3.941315e+03 6.104745e+04
3.546900e-02 4.430066e+04 2.332223e+03 4.836268e+04
4.536800e-02 3.906262e+04 1.472100e+03 3.893187e+04
5.531400e-02 3.344917e+04 1.019281e+03 3.336889e+04
6.525800e-02 3.050943e+04 7.510858e+02 2.940145e+04
7.520900e-02 2.602609e+04 5.977086e+02 2.529710e+04
8.517500e-02 2.143201e+04 4.420094e+02 2.115633e+04
9.515700e-02 1.763869e+04 3.528053e+02 1.775539e+04
1.051620e-01 1.510881e+04 2.743676e+02 1.544650e+04
1.151480e-01 1.379539e+04 2.399903e+02 1.397248e+04
1.251460e-01 1.294057e+04 1.933166e+02 1.274221e+04
1.351460e-01 1.142243e+04 1.725968e+02 1.147752e+04
1.451320e-01 1.021249e+04 1.416208e+02 1.024684e+04
1.551140e-01 9.035070e+03 1.252944e+02 9.164546e+03
1.651020e-01 8.308583e+03 1.169454e+02 8.324886e+03
1.751050e-01 7.614236e+03 1.025878e+02 7.665974e+03
1.850970e-01 7.024095e+03 8.678640e+01 7.084367e+03
1.950850e-01 6.574351e+03 8.042484e+01 6.553041e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.962348	0.983409	0.493562	1.187772	0.664064	0.908899	3.752880	1.187772	0.664064	0.908899	3.752880	53.896850 	 72-11
