#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.453771e+04 2.545024e+03 5.780474e+04
3.546900e-02 4.399979e+04 1.402254e+03 4.584236e+04
4.537800e-02 3.823782e+04 8.959835e+02 3.669067e+04
5.528000e-02 3.142704e+04 6.492799e+02 3.134645e+04
6.523200e-02 2.740576e+04 4.743030e+02 2.770007e+04
7.522900e-02 2.371244e+04 3.536445e+02 2.401325e+04
8.519300e-02 2.018511e+04 2.808882e+02 2.017817e+04
9.516600e-02 1.685743e+04 2.212556e+02 1.688273e+04
1.051550e-01 1.476117e+04 1.732168e+02 1.456228e+04
1.151310e-01 1.303138e+04 1.462162e+02 1.308787e+04
1.251240e-01 1.210135e+04 1.256686e+02 1.195234e+04
1.351250e-01 1.069808e+04 1.154657e+02 1.083511e+04
1.451200e-01 9.600915e+03 9.419011e+01 9.715970e+03
1.551180e-01 8.709145e+03 8.525861e+01 8.680249e+03
1.651050e-01 7.824568e+03 7.613823e+01 7.847378e+03
1.750880e-01 7.162264e+03 6.951616e+01 7.205682e+03
1.850890e-01 6.651677e+03 6.273365e+01 6.662257e+03
1.950930e-01 6.234199e+03 5.500268e+01 6.186011e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.968399	1.020920	0.520077	1.166376	0.128961	1.120628	4.093179	1.166376	0.128961	1.120628	4.093179	59.697820 	 72-11
