#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.775818e+04 9.002477e+03 1.939339e+04
3.546900e-02 1.238246e+04 5.550014e+03 1.754391e+04
4.536800e-02 1.158507e+04 3.442054e+03 1.367416e+04
5.531400e-02 1.032634e+04 2.397204e+03 1.075557e+04
6.525800e-02 1.032576e+04 1.848165e+03 9.613828e+03
7.520900e-02 7.872769e+03 1.427121e+03 9.265400e+03
8.517500e-02 7.216379e+03 1.034219e+03 8.271620e+03
9.515700e-02 7.378836e+03 8.162805e+02 6.550607e+03
1.051620e-01 4.870275e+03 6.718356e+02 4.786945e+03
1.151480e-01 3.765531e+03 5.420027e+02 3.722403e+03
1.251460e-01 3.378297e+03 4.535195e+02 3.343546e+03
1.351460e-01 3.459656e+03 3.868590e+02 3.198936e+03
1.451320e-01 3.257814e+03 3.405732e+02 2.927132e+03
1.551140e-01 2.073091e+03 2.970613e+02 2.473426e+03
1.651020e-01 2.088057e+03 2.568253e+02 1.989866e+03
1.751050e-01 1.438698e+03 2.270777e+02 1.708836e+03
1.850970e-01 1.498053e+03 2.048604e+02 1.567206e+03
1.950850e-01 1.488254e+03 1.783345e+02 1.508613e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.125055	0.886028	0.310346	1.230036	-0.319281	1.376857	4.816232	1.230036	-0.319281	1.376857	4.816232	62.426880 	 72-11
