#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.686126e+04 5.728861e+03 2.492399e+04
3.546900e-02 1.806911e+04 3.203750e+03 1.837203e+04
4.537800e-02 1.506362e+04 2.088008e+03 1.476551e+04
5.528000e-02 1.210243e+04 1.488664e+03 1.289691e+04
6.523200e-02 1.016373e+04 1.105007e+03 1.088965e+04
7.522900e-02 7.487432e+03 8.147362e+02 8.420708e+03
8.519300e-02 6.888584e+03 6.423518e+02 6.528842e+03
9.516600e-02 6.005317e+03 5.006437e+02 5.551843e+03
1.051550e-01 5.375685e+03 4.015148e+02 5.102134e+03
1.151310e-01 4.608411e+03 3.337855e+02 4.582591e+03
1.251240e-01 4.292529e+03 2.927085e+02 3.867803e+03
1.351250e-01 3.606951e+03 2.445238e+02 3.207552e+03
1.451200e-01 2.767071e+03 2.176334e+02 2.775441e+03
1.551180e-01 2.384199e+03 1.810367e+02 2.533924e+03
1.651050e-01 2.387610e+03 1.599251e+02 2.324022e+03
1.750880e-01 2.107320e+03 1.493945e+02 2.018103e+03
1.850890e-01 1.710360e+03 1.312579e+02 1.726080e+03
1.950930e-01 1.413061e+03 1.213833e+02 1.473709e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.914679	1.011103	0.504869	1.136471	0.233532	0.986889	3.388238	1.136471	0.233532	0.986889	3.388238	62.958690 	 72-11
