#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.570767e+04 3.941315e+03 6.163667e+04
3.546900e-02 5.255092e+04 2.332223e+03 4.891970e+04
4.536800e-02 4.007004e+04 1.472100e+03 3.937698e+04
5.531400e-02 3.419502e+04 1.019281e+03 3.377640e+04
6.525800e-02 2.960273e+04 7.510858e+02 2.985045e+04
7.520900e-02 2.547162e+04 5.977086e+02 2.577181e+04
8.517500e-02 2.182065e+04 4.420094e+02 2.156807e+04
9.515700e-02 1.849909e+04 3.528053e+02 1.805538e+04
1.051620e-01 1.580854e+04 2.743676e+02 1.566909e+04
1.151480e-01 1.405230e+04 2.399903e+02 1.418630e+04
1.251460e-01 1.296622e+04 1.933166e+02 1.297801e+04
1.351460e-01 1.182007e+04 1.725968e+02 1.171064e+04
1.451320e-01 1.025731e+04 1.416208e+02 1.043758e+04
1.551140e-01 9.304946e+03 1.252944e+02 9.294226e+03
1.651020e-01 8.382304e+03 1.169454e+02 8.417481e+03
1.751050e-01 7.911740e+03 1.025878e+02 7.748756e+03
1.850970e-01 7.071023e+03 8.678640e+01 7.161081e+03
1.950850e-01 6.685526e+03 8.042484e+01 6.622345e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.971582	0.986571	0.356214	1.244749	-0.410947	1.304481	2.949774	1.244749	-0.410947	1.304481	2.949774	51.174860 	 72-11
