#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.784377e+04 9.002477e+03 2.203883e+04
3.546900e-02 1.307891e+04 5.550014e+03 2.007885e+04
4.536800e-02 1.187327e+04 3.442054e+03 1.582963e+04
5.531400e-02 9.809851e+03 2.397204e+03 1.205674e+04
6.525800e-02 9.950482e+03 1.848165e+03 9.919287e+03
7.520900e-02 9.060146e+03 1.427121e+03 9.014287e+03
8.517500e-02 7.158515e+03 1.034219e+03 8.179563e+03
9.515700e-02 7.888617e+03 8.162805e+02 6.833810e+03
1.051620e-01 5.177757e+03 6.718356e+02 5.132900e+03
1.151480e-01 3.062839e+03 5.420027e+02 3.705501e+03
1.251460e-01 2.622036e+03 4.535195e+02 2.913722e+03
1.351460e-01 2.633073e+03 3.868590e+02 2.627612e+03
1.451320e-01 2.451873e+03 3.405732e+02 2.524966e+03
1.551140e-01 2.727881e+03 2.970613e+02 2.369139e+03
1.651020e-01 2.259112e+03 2.568253e+02 2.070107e+03
1.751050e-01 2.056536e+03 2.270777e+02 1.789895e+03
1.850970e-01 1.690297e+03 2.048604e+02 1.632338e+03
1.950850e-01 1.315126e+03 1.783345e+02 1.567787e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.202621	0.950890	0.426205	1.306116	-2.056320	2.926598	8.822063	1.306116	-2.056320	2.926598	8.822063	65.206060 	 72-11
