#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.763209e+04 3.941315e+03 -3.653944e+03
3.546900e-02 4.781319e+04 2.332223e+03 -3.653944e+03
4.536800e-02 3.971227e+04 1.472100e+03 -3.653942e+03
5.531400e-02 3.292432e+04 1.019281e+03 -3.653944e+03
6.525800e-02 2.987575e+04 7.510858e+02 -3.653944e+03
7.520900e-02 2.586466e+04 5.977086e+02 -3.653944e+03
8.517500e-02 2.113761e+04 4.420094e+02 -3.653945e+03
9.515700e-02 1.773490e+04 3.528053e+02 -3.653946e+03
1.051620e-01 1.569219e+04 2.743676e+02 -3.653946e+03
1.151480e-01 1.363830e+04 2.399903e+02 -3.653947e+03
1.251460e-01 1.253864e+04 1.933166e+02 -3.653948e+03
1.351460e-01 1.148350e+04 1.725968e+02 -3.653949e+03
1.451320e-01 1.041714e+04 1.416208e+02 -3.653950e+03
1.551140e-01 9.276686e+03 1.252944e+02 -3.653952e+03
1.651020e-01 8.323575e+03 1.169454e+02 -3.653953e+03
1.751050e-01 7.697434e+03 1.025878e+02 -3.653954e+03
1.850970e-01 7.132191e+03 8.678640e+01 -3.653956e+03
1.950850e-01 6.621098e+03 8.042484e+01 -3.653957e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.073616	1.084301	0.213828	3.640479	4.725893	6.496238	0.963583	3.640479	4.725893	6.496238	0.963583	39699.660000 	 72-11
