#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.707190e+04 2.545024e+03 5.812629e+04
3.546900e-02 4.620337e+04 1.402254e+03 4.608283e+04
4.537800e-02 3.858025e+04 8.959835e+02 3.689668e+04
5.528000e-02 3.179129e+04 6.492799e+02 3.153852e+04
6.523200e-02 2.739253e+04 4.743030e+02 2.785231e+04
7.522900e-02 2.390645e+04 3.536445e+02 2.408939e+04
8.519300e-02 2.036170e+04 2.808882e+02 2.018477e+04
9.516600e-02 1.718610e+04 2.212556e+02 1.685635e+04
1.051550e-01 1.449766e+04 1.732168e+02 1.454190e+04
1.151310e-01 1.313671e+04 1.462162e+02 1.307795e+04
1.251240e-01 1.182579e+04 1.256686e+02 1.192976e+04
1.351250e-01 1.072505e+04 1.154657e+02 1.078288e+04
1.451200e-01 9.610949e+03 9.419011e+01 9.630646e+03
1.551180e-01 8.592793e+03 8.525861e+01 8.580118e+03
1.651050e-01 7.765502e+03 7.613823e+01 7.762647e+03
1.750880e-01 7.201024e+03 6.951616e+01 7.137641e+03
1.850890e-01 6.620262e+03 6.273365e+01 6.600679e+03
1.950930e-01 6.152285e+03 5.500268e+01 6.121437e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.997790	0.994038	0.488555	1.163162	-0.459069	1.309511	4.407855	1.163162	-0.459069	1.309511	4.407855	61.959770 	 72-11
