#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.106833e+04 3.941315e+03 6.028282e+04
3.546900e-02 4.951814e+04 2.332223e+03 4.870449e+04
4.536800e-02 4.181891e+04 1.472100e+03 3.926542e+04
5.531400e-02 3.363812e+04 1.019281e+03 3.338943e+04
6.525800e-02 2.888966e+04 7.510858e+02 2.945018e+04
7.520900e-02 2.573251e+04 5.977086e+02 2.573677e+04
8.517500e-02 2.171413e+04 4.420094e+02 2.184128e+04
9.515700e-02 1.784643e+04 3.528053e+02 1.832572e+04
1.051620e-01 1.583860e+04 2.743676e+02 1.569032e+04
1.151480e-01 1.413343e+04 2.399903e+02 1.394682e+04
1.251460e-01 1.260967e+04 1.933166e+02 1.267685e+04
1.351460e-01 1.129783e+04 1.725968e+02 1.152245e+04
1.451320e-01 1.043769e+04 1.416208e+02 1.037516e+04
1.551140e-01 9.316407e+03 1.252944e+02 9.280781e+03
1.651020e-01 8.447731e+03 1.169454e+02 8.359229e+03
1.751050e-01 7.658199e+03 1.025878e+02 7.647255e+03
1.850970e-01 7.052037e+03 8.678640e+01 7.063758e+03
1.950850e-01 6.561313e+03 8.042484e+01 6.570065e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.017197	1.036102	0.534854	1.219447	-1.211920	2.208833	5.628937	1.219447	-1.211920	2.208833	5.628937	63.115090 	 72-11
