#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.854406e+04 2.545024e+03 5.805503e+04
3.546900e-02 4.494064e+04 1.402254e+03 4.589684e+04
4.537800e-02 3.759054e+04 8.959835e+02 3.681368e+04
5.528000e-02 3.262144e+04 6.492799e+02 3.153841e+04
6.523200e-02 2.770571e+04 4.743030e+02 2.782355e+04
7.522900e-02 2.416057e+04 3.536445e+02 2.396751e+04
8.519300e-02 2.024438e+04 2.808882e+02 2.003816e+04
9.516600e-02 1.693046e+04 2.212556e+02 1.678536e+04
1.051550e-01 1.460768e+04 1.732168e+02 1.457462e+04
1.151310e-01 1.302385e+04 1.462162e+02 1.316385e+04
1.251240e-01 1.197762e+04 1.256686e+02 1.199226e+04
1.351250e-01 1.061623e+04 1.154657e+02 1.079699e+04
1.451200e-01 9.572332e+03 9.419011e+01 9.622783e+03
1.551180e-01 8.627875e+03 8.525861e+01 8.598395e+03
1.651050e-01 7.766131e+03 7.613823e+01 7.822290e+03
1.750880e-01 7.173840e+03 6.951616e+01 7.217371e+03
1.850890e-01 6.724321e+03 6.273365e+01 6.674349e+03
1.950930e-01 6.271426e+03 5.500268e+01 6.169912e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.059944	0.939702	0.410151	1.151310	-0.736952	1.439883	4.947083	1.151310	-0.736952	1.439883	4.947083	62.338430 	 72-11
