#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.495184e+04 3.941315e+03 6.207156e+04
3.546900e-02 5.185657e+04 2.332223e+03 4.915348e+04
4.536800e-02 3.912829e+04 1.472100e+03 3.976031e+04
5.531400e-02 3.434606e+04 1.019281e+03 3.418726e+04
6.525800e-02 2.998434e+04 7.510858e+02 3.002155e+04
7.520900e-02 2.512130e+04 5.977086e+02 2.562677e+04
8.517500e-02 2.094934e+04 4.420094e+02 2.131972e+04
9.515700e-02 1.820559e+04 3.528053e+02 1.791559e+04
1.051620e-01 1.547383e+04 2.743676e+02 1.566387e+04
1.151480e-01 1.412767e+04 2.399903e+02 1.416688e+04
1.251460e-01 1.278950e+04 1.933166e+02 1.282444e+04
1.351460e-01 1.146768e+04 1.725968e+02 1.145416e+04
1.451320e-01 1.026209e+04 1.416208e+02 1.016335e+04
1.551140e-01 9.060274e+03 1.252944e+02 9.090340e+03
1.651020e-01 8.219424e+03 1.169454e+02 8.292101e+03
1.751050e-01 7.577020e+03 1.025878e+02 7.645016e+03
1.850970e-01 7.104316e+03 8.678640e+01 7.051164e+03
1.950850e-01 6.494781e+03 8.042484e+01 6.492521e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.004042	0.931067	0.396931	1.222770	-0.321240	1.243816	4.339229	1.222770	-0.321240	1.243816	4.339229	56.836310 	 72-11
