#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.379257e+04 9.002477e+03 3.061622e+04
3.546900e-02 1.602475e+04 5.550014e+03 2.220735e+04
4.536800e-02 1.619881e+04 3.442054e+03 1.885918e+04
5.531400e-02 1.199541e+04 2.397204e+03 1.341164e+04
6.525800e-02 8.697121e+03 1.848165e+03 8.505092e+03
7.520900e-02 7.017979e+03 1.427121e+03 6.487626e+03
8.517500e-02 6.162801e+03 1.034219e+03 6.034717e+03
9.515700e-02 5.904860e+03 8.162805e+02 5.855639e+03
1.051620e-01 5.205841e+03 6.718356e+02 5.419453e+03
1.151480e-01 5.077009e+03 5.420027e+02 4.622044e+03
1.251460e-01 4.458192e+03 4.535195e+02 3.838063e+03
1.351460e-01 3.336312e+03 3.868590e+02 3.349434e+03
1.451320e-01 3.476818e+03 3.405732e+02 3.069884e+03
1.551140e-01 2.640545e+03 2.970613e+02 2.798991e+03
1.651020e-01 2.078557e+03 2.568253e+02 2.466143e+03
1.751050e-01 2.274079e+03 2.270777e+02 2.130957e+03
1.850970e-01 2.194593e+03 2.048604e+02 1.792285e+03
1.950850e-01 1.483758e+03 1.783345e+02 1.474351e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.608496	1.066011	0.827035	0.909093	1.474649	0.739789	3.038774	0.909093	1.474649	0.739789	3.038774	54.896320 	 72-11
