#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.994957e+04 5.728861e+03 2.651288e+04
3.546900e-02 2.222406e+04 3.203750e+03 2.039255e+04
4.537800e-02 1.655021e+04 2.088008e+03 1.604796e+04
5.528000e-02 1.298361e+04 1.488664e+03 1.359733e+04
6.523200e-02 1.081149e+04 1.105007e+03 1.167531e+04
7.522900e-02 8.126904e+03 8.147362e+02 9.578854e+03
8.519300e-02 7.896843e+03 6.423518e+02 7.642969e+03
9.516600e-02 6.252736e+03 5.006437e+02 6.232566e+03
1.051550e-01 5.001789e+03 4.015148e+02 5.324459e+03
1.151310e-01 4.857938e+03 3.337855e+02 4.641586e+03
1.251240e-01 3.769348e+03 2.927085e+02 3.977927e+03
1.351250e-01 3.300364e+03 2.445238e+02 3.367628e+03
1.451200e-01 2.938460e+03 2.176334e+02 2.897729e+03
1.551180e-01 2.723322e+03 1.810367e+02 2.569701e+03
1.651050e-01 2.318467e+03 1.599251e+02 2.302108e+03
1.750880e-01 2.111456e+03 1.493945e+02 1.991256e+03
1.850890e-01 1.739391e+03 1.312579e+02 1.693280e+03
1.950930e-01 1.338050e+03 1.213833e+02 1.432975e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.980880	1.010133	0.529945	1.149123	0.128337	1.179282	4.346732	1.149123	0.128337	1.179282	4.346732	61.362380 	 72-11
