#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.606499e+04 2.545024e+03 5.652600e+04
3.546900e-02 4.488920e+04 1.402254e+03 4.504675e+04
4.537800e-02 3.676118e+04 8.959835e+02 3.611418e+04
5.528000e-02 3.114624e+04 6.492799e+02 3.086879e+04
6.523200e-02 2.675320e+04 4.743030e+02 2.734509e+04
7.522900e-02 2.394149e+04 3.536445e+02 2.381170e+04
8.519300e-02 2.013645e+04 2.808882e+02 2.007223e+04
9.516600e-02 1.712542e+04 2.212556e+02 1.680106e+04
1.051550e-01 1.437451e+04 1.732168e+02 1.448177e+04
1.151310e-01 1.303255e+04 1.462162e+02 1.302509e+04
1.251240e-01 1.171587e+04 1.256686e+02 1.192437e+04
1.351250e-01 1.080117e+04 1.154657e+02 1.083526e+04
1.451200e-01 9.557088e+03 9.419011e+01 9.716681e+03
1.551180e-01 8.612493e+03 8.525861e+01 8.669826e+03
1.651050e-01 7.839263e+03 7.613823e+01 7.843020e+03
1.750880e-01 7.238253e+03 6.951616e+01 7.221317e+03
1.850890e-01 6.760224e+03 6.273365e+01 6.692372e+03
1.950930e-01 6.192848e+03 5.500268e+01 6.222810e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.042763	0.985965	0.415284	1.177998	-0.883209	1.574598	4.450842	1.177998	-0.883209	1.574598	4.450842	57.354340 	 72-11
