#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.478429e+04 9.002477e+03 1.553371e-03
3.546900e-02 7.219077e+03 5.550014e+03 9.519245e-04
4.536800e-02 1.879524e+04 3.442054e+03 -4.539242e-05
5.531400e-02 1.160356e+04 2.397204e+03 6.265433e-04
6.525800e-02 1.271521e+04 1.848165e+03 7.160947e-04
7.520900e-02 9.903754e+03 1.427121e+03 6.905025e-04
8.517500e-02 5.615970e+03 1.034219e+03 7.627013e-04
9.515700e-02 4.402014e+03 8.162805e+02 9.772487e-04
1.051620e-01 4.918990e+03 6.718356e+02 1.259773e-03
1.151480e-01 5.597884e+03 5.420027e+02 1.464157e-03
1.251460e-01 4.106776e+03 4.535195e+02 1.747514e-03
1.351460e-01 2.946228e+03 3.868590e+02 2.033078e-03
1.451320e-01 2.320774e+03 3.405732e+02 2.334946e-03
1.551140e-01 2.174706e+03 2.970613e+02 2.695737e-03
1.651020e-01 1.832099e+03 2.568253e+02 3.007295e-03
1.751050e-01 2.073517e+03 2.270777e+02 3.418167e-03
1.850970e-01 1.734028e+03 2.048604e+02 3.817890e-03
1.950850e-01 1.666202e+03 1.783345e+02 4.194365e-03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.836506	1.367983	3.287597	4.323826	-0.625027	-6.720691	16.029970	4.323826	-0.625027	-6.720691	16.029970	39398.200000 	 72-11
