#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.448883e+04 3.941315e+03 6.104569e+04
3.546900e-02 5.128199e+04 2.332223e+03 4.866775e+04
4.536800e-02 4.186967e+04 1.472100e+03 3.940865e+04
5.531400e-02 3.382252e+04 1.019281e+03 3.381199e+04
6.525800e-02 2.996680e+04 7.510858e+02 2.970285e+04
7.520900e-02 2.480688e+04 5.977086e+02 2.547797e+04
8.517500e-02 2.175990e+04 4.420094e+02 2.129761e+04
9.515700e-02 1.778495e+04 3.528053e+02 1.790520e+04
1.051620e-01 1.555643e+04 2.743676e+02 1.559048e+04
1.151480e-01 1.382546e+04 2.399903e+02 1.404522e+04
1.251460e-01 1.244286e+04 1.933166e+02 1.271801e+04
1.351460e-01 1.183793e+04 1.725968e+02 1.139799e+04
1.451320e-01 1.025698e+04 1.416208e+02 1.015034e+04
1.551140e-01 9.136028e+03 1.252944e+02 9.094641e+03
1.651020e-01 8.429713e+03 1.169454e+02 8.299172e+03
1.751050e-01 7.567137e+03 1.025878e+02 7.665660e+03
1.850970e-01 7.094609e+03 8.678640e+01 7.097067e+03
1.950850e-01 6.583317e+03 8.042484e+01 6.571295e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.048247	0.931019	0.405954	1.201157	-1.077057	1.827125	5.545230	1.201157	-1.077057	1.827125	5.545230	68.369730 	 72-11
