#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.146131e+04 3.941315e+03 6.020778e+04
3.546900e-02 5.509876e+04 2.332223e+03 4.793549e+04
4.536800e-02 4.090328e+04 1.472100e+03 3.863212e+04
5.531400e-02 3.183089e+04 1.019281e+03 3.310603e+04
6.525800e-02 2.826779e+04 7.510858e+02 2.923626e+04
7.520900e-02 2.612921e+04 5.977086e+02 2.527737e+04
8.517500e-02 2.074616e+04 4.420094e+02 2.120795e+04
9.515700e-02 1.858193e+04 3.528053e+02 1.779496e+04
1.051620e-01 1.515174e+04 2.743676e+02 1.544530e+04
1.151480e-01 1.410258e+04 2.399903e+02 1.395081e+04
1.251460e-01 1.291902e+04 1.933166e+02 1.273215e+04
1.351460e-01 1.140452e+04 1.725968e+02 1.149309e+04
1.451320e-01 1.020449e+04 1.416208e+02 1.025966e+04
1.551140e-01 9.128451e+03 1.252944e+02 9.160559e+03
1.651020e-01 8.330097e+03 1.169454e+02 8.312870e+03
1.751050e-01 7.630288e+03 1.025878e+02 7.657207e+03
1.850970e-01 7.260562e+03 8.678640e+01 7.075587e+03
1.950850e-01 6.587447e+03 8.042484e+01 6.539535e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.039221	0.955691	0.389011	1.222370	0.632702	1.018521	3.834051	1.222370	0.632702	1.018521	3.834051	80.743820 	 72-11
