#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.800543e+04 9.002477e+03 2.198797e+04
3.546900e-02 1.682118e+04 5.550014e+03 1.745808e+04
4.536800e-02 8.483640e+03 3.442054e+03 1.400274e+04
5.531400e-02 1.214961e+04 2.397204e+03 1.194761e+04
6.525800e-02 1.149574e+04 1.848165e+03 1.032579e+04
7.520900e-02 9.896423e+03 1.427121e+03 8.580649e+03
8.517500e-02 6.518626e+03 1.034219e+03 6.966049e+03
9.515700e-02 5.881992e+03 8.162805e+02 5.779544e+03
1.051620e-01 4.904303e+03 6.718356e+02 5.005443e+03
1.151480e-01 5.019109e+03 5.420027e+02 4.406496e+03
1.251460e-01 3.533264e+03 4.535195e+02 3.815556e+03
1.351460e-01 3.096231e+03 3.868590e+02 3.265127e+03
1.451320e-01 3.040873e+03 3.405732e+02 2.834669e+03
1.551140e-01 2.595003e+03 2.970613e+02 2.532156e+03
1.651020e-01 2.138954e+03 2.568253e+02 2.293096e+03
1.751050e-01 2.203826e+03 2.270777e+02 2.010550e+03
1.850970e-01 1.830494e+03 2.048604e+02 1.731711e+03
1.950850e-01 1.414549e+03 1.783345e+02 1.480591e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.983918	1.013209	0.454450	1.252155	-0.278924	1.302984	3.855351	1.252155	-0.278924	1.302984	3.855351	46.331770 	 72-11
