#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.290384e+04 2.545024e+03 5.803523e+04
3.546900e-02 4.617939e+04 1.402254e+03 4.583173e+04
4.537800e-02 3.468534e+04 8.959835e+02 3.675124e+04
5.528000e-02 3.030012e+04 6.492799e+02 3.150209e+04
6.523200e-02 2.781385e+04 4.743030e+02 2.780042e+04
7.522900e-02 2.394283e+04 3.536445e+02 2.393326e+04
8.519300e-02 2.017151e+04 2.808882e+02 1.998391e+04
9.516600e-02 1.697253e+04 2.212556e+02 1.672320e+04
1.051550e-01 1.457988e+04 1.732168e+02 1.452069e+04
1.151310e-01 1.326658e+04 1.462162e+02 1.313006e+04
1.251240e-01 1.191408e+04 1.256686e+02 1.197237e+04
1.351250e-01 1.053722e+04 1.154657e+02 1.077812e+04
1.451200e-01 9.643133e+03 9.419011e+01 9.603252e+03
1.551180e-01 8.587335e+03 8.525861e+01 8.575938e+03
1.651050e-01 7.834181e+03 7.613823e+01 7.801372e+03
1.750880e-01 7.152986e+03 6.951616e+01 7.201884e+03
1.850890e-01 6.707392e+03 6.273365e+01 6.665858e+03
1.950930e-01 6.142539e+03 5.500268e+01 6.169006e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.019613	0.957414	0.450278	1.160637	-0.505840	1.290400	4.562741	1.160637	-0.505840	1.290400	4.562741	62.799640 	 72-11
