#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.596320e+04 5.728861e+03 2.282123e+04
3.546900e-02 1.800647e+04 3.203750e+03 1.827175e+04
4.537800e-02 1.503909e+04 2.088008e+03 1.434659e+04
5.528000e-02 1.126732e+04 1.488664e+03 1.194170e+04
6.523200e-02 1.027480e+04 1.105007e+03 1.040694e+04
7.522900e-02 8.298132e+03 8.147362e+02 9.018058e+03
8.519300e-02 7.165869e+03 6.423518e+02 7.520185e+03
9.516600e-02 6.253961e+03 5.006437e+02 6.101822e+03
1.051550e-01 5.022188e+03 4.015148e+02 4.962696e+03
1.151310e-01 4.365278e+03 3.337855e+02 4.165693e+03
1.251240e-01 3.595519e+03 2.927085e+02 3.628209e+03
1.351250e-01 3.239104e+03 2.445238e+02 3.236405e+03
1.451200e-01 2.849026e+03 2.176334e+02 2.878967e+03
1.551180e-01 2.506800e+03 1.810367e+02 2.530681e+03
1.651050e-01 2.108614e+03 1.599251e+02 2.183646e+03
1.750880e-01 1.760371e+03 1.493945e+02 1.871469e+03
1.850890e-01 1.628585e+03 1.312579e+02 1.627700e+03
1.950930e-01 1.343901e+03 1.213833e+02 1.440892e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.019375	0.966766	0.427380	1.148313	-1.136596	1.613374	4.718312	1.148313	-1.136596	1.613374	4.718312	51.748400 	 72-11
