#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.119094e+04 9.002477e+03 2.364836e+04
3.546900e-02 1.281007e+04 5.550014e+03 1.901187e+04
4.536800e-02 1.104066e+04 3.442054e+03 1.519242e+04
5.531400e-02 1.214813e+04 2.397204e+03 1.282719e+04
6.525800e-02 9.463514e+03 1.848165e+03 1.110541e+04
7.520900e-02 8.141742e+03 1.427121e+03 9.396401e+03
8.517500e-02 7.389754e+03 1.034219e+03 7.749368e+03
9.515700e-02 5.956639e+03 8.162805e+02 6.380813e+03
1.051620e-01 5.512769e+03 6.718356e+02 5.354368e+03
1.151480e-01 4.991141e+03 5.420027e+02 4.600777e+03
1.251460e-01 4.591489e+03 4.535195e+02 3.993800e+03
1.351460e-01 3.577022e+03 3.868590e+02 3.464889e+03
1.451320e-01 3.433795e+03 3.405732e+02 3.046227e+03
1.551140e-01 2.817254e+03 2.970613e+02 2.682268e+03
1.651020e-01 2.328150e+03 2.568253e+02 2.320070e+03
1.751050e-01 1.691751e+03 2.270777e+02 1.960031e+03
1.850970e-01 1.665012e+03 2.048604e+02 1.670393e+03
1.950850e-01 1.478279e+03 1.783345e+02 1.444304e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.976459	0.960454	0.433839	1.237710	-0.450683	1.219260	3.909726	1.237710	-0.450683	1.219260	3.909726	58.469800 	 72-11
