#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.650514e+04 2.545024e+03 5.618583e+04
3.546900e-02 4.421365e+04 1.402254e+03 4.478882e+04
4.537800e-02 3.621173e+04 8.959835e+02 3.594325e+04
5.528000e-02 2.973006e+04 6.492799e+02 3.072952e+04
6.523200e-02 2.733430e+04 4.743030e+02 2.719242e+04
7.522900e-02 2.328074e+04 3.536445e+02 2.364441e+04
8.519300e-02 1.985140e+04 2.808882e+02 1.992827e+04
9.516600e-02 1.711895e+04 2.212556e+02 1.670647e+04
1.051550e-01 1.443370e+04 1.732168e+02 1.442872e+04
1.151310e-01 1.315660e+04 1.462162e+02 1.298713e+04
1.251240e-01 1.180282e+04 1.256686e+02 1.187874e+04
1.351250e-01 1.075927e+04 1.154657e+02 1.077951e+04
1.451200e-01 9.591627e+03 9.419011e+01 9.670521e+03
1.551180e-01 8.677227e+03 8.525861e+01 8.650373e+03
1.651050e-01 7.850190e+03 7.613823e+01 7.851178e+03
1.750880e-01 7.254642e+03 6.951616e+01 7.244654e+03
1.850890e-01 6.768850e+03 6.273365e+01 6.723377e+03
1.950930e-01 6.194205e+03 5.500268e+01 6.256905e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.047912	0.978661	0.469657	1.184241	-0.637049	1.424941	4.640758	1.184241	-0.637049	1.424941	4.640758	57.721300 	 72-11
