#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.309270e+04 9.002477e+03 1.865835e+04
3.546900e-02 1.566004e+04 5.550014e+03 1.547921e+04
4.536800e-02 1.052462e+04 3.442054e+03 1.240703e+04
5.531400e-02 9.985178e+03 2.397204e+03 1.049167e+04
6.525800e-02 7.763579e+03 1.848165e+03 9.360307e+03
7.520900e-02 9.875529e+03 1.427121e+03 8.347679e+03
8.517500e-02 7.554226e+03 1.034219e+03 7.125044e+03
9.515700e-02 6.106022e+03 8.162805e+02 5.876489e+03
1.051620e-01 5.065082e+03 6.718356e+02 4.855975e+03
1.151480e-01 3.899335e+03 5.420027e+02 4.211117e+03
1.251460e-01 3.846780e+03 4.535195e+02 3.818825e+03
1.351460e-01 2.957992e+03 3.868590e+02 3.487595e+03
1.451320e-01 2.992437e+03 3.405732e+02 3.138416e+03
1.551140e-01 2.417144e+03 2.970613e+02 2.750476e+03
1.651020e-01 2.544932e+03 2.568253e+02 2.363129e+03
1.751050e-01 1.853675e+03 2.270777e+02 2.051106e+03
1.850970e-01 1.909828e+03 2.048604e+02 1.822904e+03
1.950850e-01 1.644550e+03 1.783345e+02 1.653202e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.991518	0.934814	0.323151	1.218926	2.347966	0.833523	3.332220	1.218926	2.347966	0.833523	3.332220	43.442630 	 72-11
