#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.388567e+04 3.941315e+03 6.094538e+04
3.546900e-02 4.743804e+04 2.332223e+03 4.847855e+04
4.536800e-02 3.753603e+04 1.472100e+03 3.928675e+04
5.531400e-02 3.344359e+04 1.019281e+03 3.380815e+04
6.525800e-02 3.013993e+04 7.510858e+02 2.976595e+04
7.520900e-02 2.606059e+04 5.977086e+02 2.552893e+04
8.517500e-02 2.142005e+04 4.420094e+02 2.131979e+04
9.515700e-02 1.801328e+04 3.528053e+02 1.793550e+04
1.051620e-01 1.588110e+04 2.743676e+02 1.566813e+04
1.151480e-01 1.420464e+04 2.399903e+02 1.417994e+04
1.251460e-01 1.289752e+04 1.933166e+02 1.287659e+04
1.351460e-01 1.138073e+04 1.725968e+02 1.154226e+04
1.451320e-01 1.007433e+04 1.416208e+02 1.026751e+04
1.551140e-01 9.302395e+03 1.252944e+02 9.189483e+03
1.651020e-01 8.236740e+03 1.169454e+02 8.385183e+03
1.751050e-01 7.752032e+03 1.025878e+02 7.747157e+03
1.850970e-01 7.136102e+03 8.678640e+01 7.168073e+03
1.950850e-01 6.614856e+03 8.042484e+01 6.626121e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.003847	0.942949	0.378517	1.181798	-1.326862	2.028473	4.710312	1.181798	-1.326862	2.028473	4.710312	66.946100 	 72-11
