#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.401956e+04 3.941315e+03 6.495462e+04
3.546900e-02 5.122592e+04 2.332223e+03 5.102480e+04
4.536800e-02 4.066760e+04 1.472100e+03 4.105382e+04
5.531400e-02 3.578246e+04 1.019281e+03 3.494828e+04
6.525800e-02 3.006591e+04 7.510858e+02 3.032222e+04
7.520900e-02 2.589298e+04 5.977086e+02 2.584277e+04
8.517500e-02 2.187997e+04 4.420094e+02 2.172373e+04
9.515700e-02 1.859037e+04 3.528053e+02 1.840790e+04
1.051620e-01 1.596400e+04 2.743676e+02 1.598044e+04
1.151480e-01 1.408937e+04 2.399903e+02 1.421714e+04
1.251460e-01 1.283804e+04 1.933166e+02 1.280864e+04
1.351460e-01 1.135038e+04 1.725968e+02 1.156262e+04
1.451320e-01 1.030517e+04 1.416208e+02 1.040545e+04
1.551140e-01 9.553006e+03 1.252944e+02 9.337405e+03
1.651020e-01 8.330775e+03 1.169454e+02 8.398916e+03
1.751050e-01 7.478818e+03 1.025878e+02 7.635149e+03
1.850970e-01 7.080573e+03 8.678640e+01 6.993253e+03
1.950850e-01 6.485306e+03 8.042484e+01 6.441544e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.812266	1.087030	0.729447	1.120947	1.598707	0.864023	3.871972	1.120947	1.598707	0.864023	3.871972	61.548850 	 72-11
