#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.861106e+04 9.002477e+03 1.990852e+04
3.546900e-02 2.009800e+04 5.550014e+03 1.626224e+04
4.536800e-02 1.600064e+04 3.442054e+03 1.307973e+04
5.531400e-02 1.098781e+04 2.397204e+03 1.108466e+04
6.525800e-02 8.129649e+03 1.848165e+03 9.710267e+03
7.520900e-02 7.770342e+03 1.427121e+03 8.394200e+03
8.517500e-02 6.532440e+03 1.034219e+03 7.054325e+03
9.515700e-02 5.929583e+03 8.162805e+02 5.888247e+03
1.051620e-01 5.984592e+03 6.718356e+02 4.994986e+03
1.151480e-01 4.085351e+03 5.420027e+02 4.338482e+03
1.251460e-01 3.654201e+03 4.535195e+02 3.821032e+03
1.351460e-01 4.077928e+03 3.868590e+02 3.389955e+03
1.451320e-01 3.166960e+03 3.405732e+02 3.027672e+03
1.551140e-01 2.493913e+03 2.970613e+02 2.718838e+03
1.651020e-01 2.050896e+03 2.568253e+02 2.429131e+03
1.751050e-01 1.960745e+03 2.270777e+02 2.131996e+03
1.850970e-01 1.741647e+03 2.048604e+02 1.867681e+03
1.950850e-01 1.817419e+03 1.783345e+02 1.642316e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.008131	0.993964	0.392553	1.252777	0.397960	0.956143	3.124773	1.252777	0.397960	0.956143	3.124773	63.964080 	 72-11
