#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.501776e+04 9.002477e+03 2.755167e+04
3.546900e-02 2.386865e+04 5.550014e+03 2.171520e+04
4.536800e-02 1.930795e+04 3.442054e+03 1.713212e+04
5.531400e-02 1.233245e+04 2.397204e+03 1.432256e+04
6.525800e-02 1.329949e+04 1.848165e+03 1.214542e+04
7.520900e-02 1.018102e+04 1.427121e+03 9.900421e+03
8.517500e-02 6.859455e+03 1.034219e+03 7.847621e+03
9.515700e-02 5.684325e+03 8.162805e+02 6.342429e+03
1.051620e-01 6.285908e+03 6.718356e+02 5.348773e+03
1.151480e-01 4.914700e+03 5.420027e+02 4.587478e+03
1.251460e-01 3.467016e+03 4.535195e+02 3.856131e+03
1.351460e-01 3.052364e+03 3.868590e+02 3.190541e+03
1.451320e-01 2.346600e+03 3.405732e+02 2.688687e+03
1.551140e-01 2.583134e+03 2.970613e+02 2.360350e+03
1.651020e-01 1.831101e+03 2.568253e+02 2.130765e+03
1.751050e-01 1.983186e+03 2.270777e+02 1.857651e+03
1.850970e-01 1.795444e+03 2.048604e+02 1.579586e+03
1.950850e-01 1.293964e+03 1.783345e+02 1.326926e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.996139	1.034530	0.576691	1.246993	-0.506592	1.569334	4.895904	1.246993	-0.506592	1.569334	4.895904	74.132200 	 72-11
