#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.241886e+04 5.728861e+03 2.340220e+04
3.546900e-02 2.067185e+04 3.203750e+03 1.882835e+04
4.537800e-02 1.390184e+04 2.088008e+03 1.477110e+04
5.528000e-02 1.141458e+04 1.488664e+03 1.222590e+04
6.523200e-02 1.065541e+04 1.105007e+03 1.060392e+04
7.522900e-02 8.122635e+03 8.147362e+02 9.193957e+03
8.519300e-02 8.189368e+03 6.423518e+02 7.683170e+03
9.516600e-02 6.681775e+03 5.006437e+02 6.244145e+03
1.051550e-01 5.199850e+03 4.015148e+02 5.065615e+03
1.151310e-01 4.636632e+03 3.337855e+02 4.227648e+03
1.251240e-01 3.239538e+03 2.927085e+02 3.653192e+03
1.351250e-01 3.067854e+03 2.445238e+02 3.232759e+03
1.451200e-01 2.748879e+03 2.176334e+02 2.872385e+03
1.551180e-01 2.492364e+03 1.810367e+02 2.536419e+03
1.651050e-01 2.301470e+03 1.599251e+02 2.197977e+03
1.750880e-01 1.984428e+03 1.493945e+02 1.885004e+03
1.850890e-01 1.587426e+03 1.312579e+02 1.630646e+03
1.950930e-01 1.470972e+03 1.213833e+02 1.429365e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.035560	0.982154	0.453605	1.165476	-0.980710	1.603957	4.819732	1.165476	-0.980710	1.603957	4.819732	60.780210 	 72-11
