#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.298857e+04 5.728861e+03 2.390727e+04
3.546900e-02 1.978483e+04 3.203750e+03 1.881131e+04
4.537800e-02 1.403236e+04 2.088008e+03 1.480524e+04
5.528000e-02 1.156933e+04 1.488664e+03 1.243972e+04
6.523200e-02 1.119134e+04 1.105007e+03 1.078456e+04
7.522900e-02 9.364089e+03 8.147362e+02 9.136671e+03
8.519300e-02 7.444004e+03 6.423518e+02 7.483391e+03
9.516600e-02 6.064829e+03 5.006437e+02 6.110257e+03
1.051550e-01 4.469396e+03 4.015148e+02 5.117685e+03
1.151310e-01 4.445241e+03 3.337855e+02 4.407844e+03
1.251240e-01 4.455833e+03 2.927085e+02 3.822981e+03
1.351250e-01 3.498934e+03 2.445238e+02 3.319861e+03
1.451200e-01 2.739413e+03 2.176334e+02 2.906561e+03
1.551180e-01 2.647413e+03 1.810367e+02 2.582242e+03
1.651050e-01 2.195670e+03 1.599251e+02 2.303368e+03
1.750880e-01 1.695615e+03 1.493945e+02 2.013008e+03
1.850890e-01 1.781166e+03 1.312579e+02 1.741235e+03
1.950930e-01 1.587372e+03 1.213833e+02 1.503250e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.014491	1.008797	0.474878	1.155659	-1.110333	1.694627	4.907794	1.155659	-1.110333	1.694627	4.907794	55.492790 	 72-11
