#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.978909e+04 9.002477e+03 1.820957e+04
3.546900e-02 1.184763e+04 5.550014e+03 1.453697e+04
4.536800e-02 8.783853e+03 3.442054e+03 1.178774e+04
5.531400e-02 1.277712e+04 2.397204e+03 1.017000e+04
6.525800e-02 6.871783e+03 1.848165e+03 8.890982e+03
7.520900e-02 8.121705e+03 1.427121e+03 7.495324e+03
8.517500e-02 6.616565e+03 1.034219e+03 6.191526e+03
9.515700e-02 4.706859e+03 8.162805e+02 5.228350e+03
1.051620e-01 4.649157e+03 6.718356e+02 4.592390e+03
1.151480e-01 4.018075e+03 5.420027e+02 4.116623e+03
1.251460e-01 3.963172e+03 4.535195e+02 3.651858e+03
1.351460e-01 3.356592e+03 3.868590e+02 3.192317e+03
1.451320e-01 3.400330e+03 3.405732e+02 2.847712e+03
1.551140e-01 2.627767e+03 2.970613e+02 2.594034e+03
1.651020e-01 2.234083e+03 2.568253e+02 2.368724e+03
1.751050e-01 2.342273e+03 2.270777e+02 2.113893e+03
1.850970e-01 2.111481e+03 2.048604e+02 1.877286e+03
1.950850e-01 1.526562e+03 1.783345e+02 1.670667e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.971582	0.986571	0.356214	1.244749	-0.410947	1.304481	2.949774	1.244749	-0.410947	1.304481	2.949774	51.174860 	 72-11
