#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.559059e+04 2.545024e+03 5.764930e+04
3.546900e-02 4.475197e+04 1.402254e+03 4.559519e+04
4.537800e-02 3.497281e+04 8.959835e+02 3.647801e+04
5.528000e-02 3.158311e+04 6.492799e+02 3.121473e+04
6.523200e-02 2.733942e+04 4.743030e+02 2.760146e+04
7.522900e-02 2.419006e+04 3.536445e+02 2.387596e+04
8.519300e-02 2.006202e+04 2.808882e+02 1.999919e+04
9.516600e-02 1.686902e+04 2.212556e+02 1.670822e+04
1.051550e-01 1.471237e+04 1.732168e+02 1.444408e+04
1.151310e-01 1.318775e+04 1.462162e+02 1.303031e+04
1.251240e-01 1.174651e+04 1.256686e+02 1.191517e+04
1.351250e-01 1.069344e+04 1.154657e+02 1.078394e+04
1.451200e-01 9.602397e+03 9.419011e+01 9.638168e+03
1.551180e-01 8.519495e+03 8.525861e+01 8.593016e+03
1.651050e-01 7.704837e+03 7.613823e+01 7.783816e+03
1.750880e-01 7.156214e+03 6.951616e+01 7.165517e+03
1.850890e-01 6.706406e+03 6.273365e+01 6.631019e+03
1.950930e-01 6.134909e+03 5.500268e+01 6.150519e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.992455	0.991790	0.458545	1.129940	-0.941206	1.563772	4.684651	1.129940	-0.941206	1.563772	4.684651	66.247750 	 72-11
