#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.391946e+04 2.545024e+03 5.770529e+04
3.546900e-02 4.771896e+04 1.402254e+03 4.563715e+04
4.537800e-02 3.799346e+04 8.959835e+02 3.657968e+04
5.528000e-02 3.182967e+04 6.492799e+02 3.135272e+04
6.523200e-02 2.819283e+04 4.743030e+02 2.772614e+04
7.522900e-02 2.436525e+04 3.536445e+02 2.396988e+04
8.519300e-02 2.007437e+04 2.808882e+02 2.009976e+04
9.516600e-02 1.668066e+04 2.212556e+02 1.684858e+04
1.051550e-01 1.481532e+04 1.732168e+02 1.461785e+04
1.151310e-01 1.314505e+04 1.462162e+02 1.320851e+04
1.251240e-01 1.203240e+04 1.256686e+02 1.206618e+04
1.351250e-01 1.069845e+04 1.154657e+02 1.089714e+04
1.451200e-01 9.731177e+03 9.419011e+01 9.734886e+03
1.551180e-01 8.627716e+03 8.525861e+01 8.692247e+03
1.651050e-01 7.781572e+03 7.613823e+01 7.884124e+03
1.750880e-01 7.203541e+03 6.951616e+01 7.254079e+03
1.850890e-01 6.752840e+03 6.273365e+01 6.699639e+03
1.950930e-01 6.282321e+03 5.500268e+01 6.194712e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.001268	0.978267	0.501639	1.130423	2.094186	1.049803	4.341282	1.130423	2.094186	1.049803	4.341282	60.560880 	 72-11
