#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.653077e+04 9.002477e+03 1.634519e-03
3.546900e-02 1.803664e+04 5.550014e+03 1.023642e-03
4.536800e-02 1.023906e+04 3.442054e+03 -3.373257e-05
5.531400e-02 1.661302e+04 2.397204e+03 6.922759e-04
6.525800e-02 1.178738e+04 1.848165e+03 7.960083e-04
7.520900e-02 9.013470e+03 1.427121e+03 7.791673e-04
8.517500e-02 6.595453e+03 1.034219e+03 8.675819e-04
9.515700e-02 6.195711e+03 8.162805e+02 1.110438e-03
1.051620e-01 4.759133e+03 6.718356e+02 1.423200e-03
1.151480e-01 5.019413e+03 5.420027e+02 1.660404e-03
1.251460e-01 3.451876e+03 4.535195e+02 1.978046e-03
1.351460e-01 3.010720e+03 3.868590e+02 2.303820e-03
1.451320e-01 2.717408e+03 3.405732e+02 2.643573e-03
1.551140e-01 2.201909e+03 2.970613e+02 3.054488e-03
1.651020e-01 2.116367e+03 2.568253e+02 3.405432e-03
1.751050e-01 2.207423e+03 2.270777e+02 3.871659e-03
1.850970e-01 1.855933e+03 2.048604e+02 4.324658e-03
1.950850e-01 1.829251e+03 1.783345e+02 4.750225e-03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.617420	1.373707	3.500742	1.326693	-3.851722	-3.879450	4.658952	1.326693	-3.851722	-3.879450	4.658952	39751.950000 	 72-11
