#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.143678e+04 9.002477e+03 2.222767e+04
3.546900e-02 1.560602e+04 5.550014e+03 1.870538e+04
4.536800e-02 1.769496e+04 3.442054e+03 1.463380e+04
5.531400e-02 1.485094e+04 2.397204e+03 1.181184e+04
6.525800e-02 1.182920e+04 1.848165e+03 1.022516e+04
7.520900e-02 7.730398e+03 1.427121e+03 9.101271e+03
8.517500e-02 7.521636e+03 1.034219e+03 7.719879e+03
9.515700e-02 5.253754e+03 8.162805e+02 6.141374e+03
1.051620e-01 4.875203e+03 6.718356e+02 4.718736e+03
1.151480e-01 4.248540e+03 5.420027e+02 3.785898e+03
1.251460e-01 3.796919e+03 4.535195e+02 3.301124e+03
1.351460e-01 3.715285e+03 3.868590e+02 3.015575e+03
1.451320e-01 3.005084e+03 3.405732e+02 2.720223e+03
1.551140e-01 2.336169e+03 2.970613e+02 2.362777e+03
1.651020e-01 1.679229e+03 2.568253e+02 1.985091e+03
1.751050e-01 1.563597e+03 2.270777e+02 1.724403e+03
1.850970e-01 1.389012e+03 2.048604e+02 1.571901e+03
1.950850e-01 1.767281e+03 1.783345e+02 1.490458e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.048247	0.931019	0.405954	1.201157	-1.077057	1.827125	5.545230	1.201157	-1.077057	1.827125	5.545230	68.369730 	 72-11
