#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 5.995637e+04 2.545024e+03 5.800881e+04
3.546900e-02 4.876997e+04 1.402254e+03 4.578004e+04
4.537800e-02 3.981987e+04 8.959835e+02 3.653655e+04
5.528000e-02 3.115473e+04 6.492799e+02 3.123966e+04
6.523200e-02 2.760308e+04 4.743030e+02 2.764703e+04
7.522900e-02 2.414884e+04 3.536445e+02 2.393777e+04
8.519300e-02 1.987692e+04 2.808882e+02 2.004531e+04
9.516600e-02 1.670087e+04 2.212556e+02 1.672694e+04
1.051550e-01 1.414609e+04 1.732168e+02 1.444882e+04
1.151310e-01 1.293077e+04 1.462162e+02 1.304387e+04
1.251240e-01 1.191925e+04 1.256686e+02 1.194466e+04
1.351250e-01 1.097174e+04 1.154657e+02 1.081920e+04
1.451200e-01 9.643150e+03 9.419011e+01 9.663887e+03
1.551180e-01 8.685111e+03 8.525861e+01 8.601228e+03
1.651050e-01 7.851610e+03 7.613823e+01 7.777578e+03
1.750880e-01 7.131373e+03 6.951616e+01 7.149748e+03
1.850890e-01 6.625478e+03 6.273365e+01 6.604098e+03
1.950930e-01 6.151717e+03 5.500268e+01 6.110284e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.006323	0.984896	0.435292	1.180493	0.062491	1.095136	4.132129	1.180493	0.062491	1.095136	4.132129	58.028530 	 72-11
