#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.914587e+04 9.002477e+03 2.129343e+04
3.546900e-02 2.481731e+04 5.550014e+03 1.654498e+04
4.536800e-02 1.287042e+04 3.442054e+03 1.340217e+04
5.531400e-02 1.690505e+04 2.397204e+03 1.160354e+04
6.525800e-02 9.006099e+03 1.848165e+03 9.947615e+03
7.520900e-02 5.746721e+03 1.427121e+03 8.041432e+03
8.517500e-02 5.671991e+03 1.034219e+03 6.434205e+03
9.515700e-02 5.159709e+03 8.162805e+02 5.441948e+03
1.051620e-01 4.897155e+03 6.718356e+02 4.874451e+03
1.151480e-01 3.708281e+03 5.420027e+02 4.349625e+03
1.251460e-01 4.197491e+03 4.535195e+02 3.734647e+03
1.351460e-01 3.219870e+03 3.868590e+02 3.164088e+03
1.451320e-01 3.024822e+03 3.405732e+02 2.760781e+03
1.551140e-01 2.453582e+03 2.970613e+02 2.507609e+03
1.651020e-01 2.425988e+03 2.568253e+02 2.289239e+03
1.751050e-01 1.986343e+03 2.270777e+02 1.997166e+03
1.850970e-01 1.726626e+03 2.048604e+02 1.717055e+03
1.950850e-01 1.419121e+03 1.783345e+02 1.472621e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.944300	0.997277	0.430125	1.218837	0.099885	1.017766	3.264707	1.218837	0.099885	1.017766	3.264707	63.596230 	 72-11
