#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 9.909530e+03 5.728861e+03 2.086327e+04
3.546900e-02 1.620891e+04 3.203750e+03 1.723845e+04
4.537800e-02 1.159886e+04 2.088008e+03 1.351014e+04
5.528000e-02 1.240919e+04 1.488664e+03 1.107603e+04
6.523200e-02 1.005524e+04 1.105007e+03 9.736789e+03
7.522900e-02 9.178127e+03 8.147362e+02 8.763247e+03
8.519300e-02 7.108112e+03 6.423518e+02 7.536660e+03
9.516600e-02 6.120325e+03 5.006437e+02 6.116288e+03
1.051550e-01 4.950339e+03 4.015148e+02 4.824289e+03
1.151310e-01 4.147098e+03 3.337855e+02 3.954119e+03
1.251240e-01 3.312357e+03 2.927085e+02 3.486717e+03
1.351250e-01 3.433079e+03 2.445238e+02 3.203313e+03
1.451200e-01 2.687228e+03 2.176334e+02 2.908373e+03
1.551180e-01 2.716722e+03 1.810367e+02 2.549457e+03
1.651050e-01 2.117660e+03 1.599251e+02 2.151864e+03
1.750880e-01 1.786284e+03 1.493945e+02 1.835812e+03
1.850890e-01 1.621716e+03 1.312579e+02 1.619767e+03
1.950930e-01 1.499244e+03 1.213833e+02 1.473746e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.053112	0.950592	0.377337	1.151972	-1.312109	1.735722	5.133441	1.151972	-1.312109	1.735722	5.133441	53.970730 	 72-11
