#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 6.512171e+04 3.941315e+03 6.239321e+04
3.546900e-02 4.973639e+04 2.332223e+03 5.001265e+04
4.536800e-02 4.369302e+04 1.472100e+03 4.021076e+04
5.531400e-02 3.376761e+04 1.019281e+03 3.416197e+04
6.525800e-02 2.920316e+04 7.510858e+02 3.002172e+04
7.520900e-02 2.668796e+04 5.977086e+02 2.607440e+04
8.517500e-02 2.239613e+04 4.420094e+02 2.205124e+04
9.515700e-02 1.852784e+04 3.528053e+02 1.852482e+04
1.051620e-01 1.609214e+04 2.743676e+02 1.589631e+04
1.151480e-01 1.389818e+04 2.399903e+02 1.412016e+04
1.251460e-01 1.257671e+04 1.933166e+02 1.278684e+04
1.351460e-01 1.168398e+04 1.725968e+02 1.159392e+04
1.451320e-01 1.021632e+04 1.416208e+02 1.044184e+04
1.551140e-01 9.255939e+03 1.252944e+02 9.364662e+03
1.651020e-01 8.280825e+03 1.169454e+02 8.426718e+03
1.751050e-01 7.806808e+03 1.025878e+02 7.670147e+03
1.850970e-01 7.059357e+03 8.678640e+01 7.044696e+03
1.950850e-01 6.602935e+03 8.042484e+01 6.516863e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.936282	1.074201	0.652509	1.199166	-1.176107	1.992366	4.870144	1.199166	-1.176107	1.992366	4.870144	74.904340 	 72-11
