#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.036404e+04 5.728861e+03 2.298555e+04
3.546900e-02 1.989853e+04 3.203750e+03 1.884911e+04
4.537800e-02 1.554859e+04 2.088008e+03 1.477108e+04
5.528000e-02 1.467277e+04 1.488664e+03 1.208011e+04
6.523200e-02 9.473524e+03 1.105007e+03 1.047105e+04
7.522900e-02 8.850266e+03 8.147362e+02 9.245506e+03
8.519300e-02 6.933297e+03 6.423518e+02 7.866889e+03
9.516600e-02 6.531796e+03 5.006437e+02 6.407837e+03
1.051550e-01 5.236061e+03 4.015148e+02 5.101716e+03
1.151310e-01 3.839698e+03 3.337855e+02 4.150946e+03
1.251240e-01 3.704605e+03 2.927085e+02 3.566695e+03
1.351250e-01 3.402619e+03 2.445238e+02 3.205018e+03
1.451200e-01 3.079192e+03 2.176334e+02 2.873157e+03
1.551180e-01 2.567759e+03 1.810367e+02 2.534719e+03
1.651050e-01 2.181593e+03 1.599251e+02 2.165266e+03
1.750880e-01 1.749617e+03 1.493945e+02 1.835274e+03
1.850890e-01 1.601313e+03 1.312579e+02 1.584503e+03
1.950930e-01 1.378855e+03 1.213833e+02 1.397210e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.061877	0.975701	0.441243	1.162062	-0.982937	1.646129	5.050220	1.162062	-0.982937	1.646129	5.050220	75.367640 	 72-11
