#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.217479e+04 5.728861e+03 2.883432e+04
3.546900e-02 2.092376e+04 3.203750e+03 2.097171e+04
4.537800e-02 1.647231e+04 2.088008e+03 1.669367e+04
5.528000e-02 1.446751e+04 1.488664e+03 1.443736e+04
6.523200e-02 1.258724e+04 1.105007e+03 1.196949e+04
7.522900e-02 9.002239e+03 8.147362e+02 9.003144e+03
8.519300e-02 6.450700e+03 6.423518e+02 6.816627e+03
9.516600e-02 5.031084e+03 5.006437e+02 5.740507e+03
1.051550e-01 4.758081e+03 4.015148e+02 5.265497e+03
1.151310e-01 4.462337e+03 3.337855e+02 4.700195e+03
1.251240e-01 3.924726e+03 2.927085e+02 3.911628e+03
1.351250e-01 3.261044e+03 2.445238e+02 3.198394e+03
1.451200e-01 3.309914e+03 2.176334e+02 2.740701e+03
1.551180e-01 2.468194e+03 1.810367e+02 2.493990e+03
1.651050e-01 2.290495e+03 1.599251e+02 2.294755e+03
1.750880e-01 2.107743e+03 1.493945e+02 2.014420e+03
1.850890e-01 1.600929e+03 1.312579e+02 1.752257e+03
1.950930e-01 1.495686e+03 1.213833e+02 1.527317e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.900354	1.036426	0.609311	1.089597	-1.156360	1.611434	4.820905	1.089597	-1.156360	1.611434	4.820905	53.961960 	 72-11
