#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 8.414846e+03 5.728861e+03 2.335222e+04
3.546900e-02 1.862515e+04 3.203750e+03 1.836726e+04
4.537800e-02 1.630195e+04 2.088008e+03 1.450549e+04
5.528000e-02 1.354657e+04 1.488664e+03 1.225698e+04
6.523200e-02 9.269781e+03 1.105007e+03 1.067393e+04
7.522900e-02 9.330208e+03 8.147362e+02 9.064267e+03
8.519300e-02 7.486618e+03 6.423518e+02 7.445408e+03
9.516600e-02 5.919755e+03 5.006437e+02 6.100958e+03
1.051550e-01 5.353556e+03 4.015148e+02 5.126056e+03
1.151310e-01 4.659905e+03 3.337855e+02 4.426061e+03
1.251240e-01 3.894924e+03 2.927085e+02 3.849714e+03
1.351250e-01 3.457270e+03 2.445238e+02 3.352140e+03
1.451200e-01 2.867896e+03 2.176334e+02 2.935324e+03
1.551180e-01 2.619612e+03 1.810367e+02 2.595240e+03
1.651050e-01 2.493522e+03 1.599251e+02 2.285697e+03
1.750880e-01 1.981746e+03 1.493945e+02 1.964949e+03
1.850890e-01 1.621196e+03 1.312579e+02 1.674190e+03
1.950930e-01 1.397051e+03 1.213833e+02 1.426343e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.003761	0.994425	0.448538	1.215182	0.586559	0.917472	3.996426	1.215182	0.586559	0.917472	3.996426	46.206710 	 72-11
