#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 2.947695e+04 9.002477e+03 2.931243e+04
3.546900e-02 1.589021e+04 5.550014e+03 2.201312e+04
4.536800e-02 1.462240e+04 3.442054e+03 1.740080e+04
5.531400e-02 1.567807e+04 2.397204e+03 1.486516e+04
6.525800e-02 1.216618e+04 1.848165e+03 1.244150e+04
7.520900e-02 1.094831e+04 1.427121e+03 9.554439e+03
8.517500e-02 6.555597e+03 1.034219e+03 7.169017e+03
9.515700e-02 4.916322e+03 8.162805e+02 5.809078e+03
1.051620e-01 4.703211e+03 6.718356e+02 5.193425e+03
1.151480e-01 4.922238e+03 5.420027e+02 4.672847e+03
1.251460e-01 3.530874e+03 4.535195e+02 3.943118e+03
1.351460e-01 3.543677e+03 3.868590e+02 3.185268e+03
1.451320e-01 2.635849e+03 3.405732e+02 2.639279e+03
1.551140e-01 2.717084e+03 2.970613e+02 2.339321e+03
1.651020e-01 2.389257e+03 2.568253e+02 2.179789e+03
1.751050e-01 1.975973e+03 2.270777e+02 1.965423e+03
1.850970e-01 1.870515e+03 2.048604e+02 1.729758e+03
1.950850e-01 1.368263e+03 1.783345e+02 1.502989e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#0.936282	1.074201	0.652509	1.199166	-1.176107	1.992366	4.870144	1.199166	-1.176107	1.992366	4.870144	74.904340 	 72-11
