#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.028534e+04 9.002477e+03 2.320738e+04
3.546900e-02 1.955198e+04 5.550014e+03 1.889881e+04
4.536800e-02 1.597238e+04 3.442054e+03 1.507405e+04
5.531400e-02 1.114463e+04 2.397204e+03 1.261544e+04
6.525800e-02 7.976024e+03 1.848165e+03 1.090800e+04
7.520900e-02 1.075859e+04 1.427121e+03 9.322188e+03
8.517500e-02 9.239478e+03 1.034219e+03 7.744864e+03
9.515700e-02 6.643057e+03 8.162805e+02 6.385213e+03
1.051620e-01 4.831909e+03 6.718356e+02 5.340044e+03
1.151480e-01 4.541849e+03 5.420027e+02 4.558606e+03
1.251460e-01 3.707586e+03 4.535195e+02 3.938093e+03
1.351460e-01 3.545882e+03 3.868590e+02 3.431804e+03
1.451320e-01 3.112798e+03 3.405732e+02 3.026778e+03
1.551140e-01 2.126431e+03 2.970613e+02 2.701254e+03
1.651020e-01 2.789484e+03 2.568253e+02 2.409934e+03
1.751050e-01 2.094701e+03 2.270777e+02 2.106070e+03
1.850970e-01 1.870868e+03 2.048604e+02 1.831256e+03
1.950850e-01 1.516873e+03 1.783345e+02 1.595549e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.020006	1.005596	0.472122	1.240345	-0.966327	1.760780	4.723642	1.240345	-0.966327	1.760780	4.723642	58.161830 	 72-11
