#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 3.203415e+04 5.728861e+03 2.355932e+04
3.546900e-02 2.334078e+04 3.203750e+03 1.860864e+04
4.537800e-02 1.366851e+04 2.088008e+03 1.469726e+04
5.528000e-02 1.114671e+04 1.488664e+03 1.240027e+04
6.523200e-02 8.317982e+03 1.105007e+03 1.081546e+04
7.522900e-02 9.803183e+03 8.147362e+02 9.238294e+03
8.519300e-02 7.693728e+03 6.423518e+02 7.628729e+03
9.516600e-02 4.940850e+03 5.006437e+02 6.261595e+03
1.051550e-01 5.024952e+03 4.015148e+02 5.252359e+03
1.151310e-01 4.961366e+03 3.337855e+02 4.532448e+03
1.251240e-01 4.175845e+03 2.927085e+02 3.952293e+03
1.351250e-01 3.253150e+03 2.445238e+02 3.456121e+03
1.451200e-01 3.354807e+03 2.176334e+02 3.037330e+03
1.551180e-01 2.815458e+03 1.810367e+02 2.691264e+03
1.651050e-01 2.356859e+03 1.599251e+02 2.375663e+03
1.750880e-01 1.837404e+03 1.493945e+02 2.051369e+03
1.850890e-01 1.842675e+03 1.312579e+02 1.755329e+03
1.950930e-01 1.488404e+03 1.213833e+02 1.500691e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.011727	0.998755	0.456111	1.176862	-0.681870	1.403839	4.085888	1.176862	-0.681870	1.403839	4.085888	81.567430 	 72-11
