#k 	 Pdata 	 err 	 Pmodel
2.564600e-02 1.750680e+04 9.002477e+03 2.326277e+04
3.546900e-02 2.016359e+04 5.550014e+03 1.903574e+04
4.536800e-02 1.255166e+04 3.442054e+03 1.512202e+04
5.531400e-02 1.198279e+04 2.397204e+03 1.254479e+04
6.525800e-02 9.918696e+03 1.848165e+03 1.077563e+04
7.520900e-02 8.920278e+03 1.427121e+03 9.192982e+03
8.517500e-02 8.529488e+03 1.034219e+03 7.626399e+03
9.515700e-02 5.370376e+03 8.162805e+02 6.243353e+03
1.051620e-01 4.573956e+03 6.718356e+02 5.151401e+03
1.151480e-01 4.035832e+03 5.420027e+02 4.320114e+03
1.251460e-01 4.250430e+03 4.535195e+02 3.664759e+03
1.351460e-01 3.344648e+03 3.868590e+02 3.137425e+03
1.451320e-01 2.806762e+03 3.405732e+02 2.720251e+03
1.551140e-01 2.698283e+03 2.970613e+02 2.390117e+03
1.651020e-01 1.733147e+03 2.568253e+02 2.102683e+03
1.751050e-01 1.945288e+03 2.270777e+02 1.802017e+03
1.850970e-01 1.447797e+03 2.048604e+02 1.522461e+03
1.950850e-01 1.044481e+03 1.783345e+02 1.280000e+03
#apara 	 aperp 	 fs8 	b1s8_NGC 	 b2s8_NGC 	 Anoise_NGC	sigmaP_SGC	b1s8_SGC 	 b2s8_SGC 	 Anoise_SGC	sigmaP_SGC	chi2 	 Npoints-Ndof
#1.038418	1.020296	0.484075	1.298146	0.556760	1.047902	4.317275	1.298146	0.556760	1.047902	4.317275	73.649800 	 72-11
